"value","reportDate","prettyValue","realty_id","Адрес","URL","Год.постройки","Этажность","Высота.потолков","Тип.перекрытий","Подъездов","Количество.лифтов","Квартир","Реновация","Аварийность","Детская.площадка","Спортивная.площадка","Расстояние.до.первой.станции","Расстояние.до.второй.станции","Расстояние.до.третьей.станции","Название.первой.станции","Название.второй.станции","Название.третьей.станции","Ближайшая.станция.после.тритмента.расстояние","Ближайшая.станция.после.тритмента","Ближайшая.станция.до.тритмента.расстояние","Ближайшая.станция.до.тритмента","Сокращение.расстояния","cumprod","discounted_value","Number.of.queries","treatment","distance","weights","subclass"
231250,"2023-04-01","231 250 ₽/м²",35,"Москва, улица Теплый Стан, 21К5","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+21%D0%9A5&totalArea=45.2&roomsCount=2&offerId=312120809&floor=floorOther&repairType=repairTypeEuro",1973,9,2.64,"Другие",8,"8 пассажирских",285,"Нет","Нет","Да","Нет",559,2308,2344,"Генерала Тюленева","Тёплый Стан","Тютчевская",559,"Генерала Тюленева",2308,"Тёплый Стан",1749,1.5821,146166.487579799,9486,1,0.557883855460156,1,"316"
228906,"2023-05-01","228 906 ₽/м²",35,"Москва, улица Теплый Стан, 21К5","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+21%D0%9A5&totalArea=45.2&roomsCount=2&offerId=312120809&floor=floorOther&repairType=repairTypeEuro",1973,9,2.64,"Другие",8,"8 пассажирских",285,"Нет","Нет","Да","Нет",559,2308,2344,"Генерала Тюленева","Тёплый Стан","Тютчевская",559,"Генерала Тюленева",2308,"Тёплый Стан",1749,1.5821,144684.912458125,10085,1,0.557883855460156,1,"317"
231914,"2023-06-01","231 914 ₽/м²",35,"Москва, улица Теплый Стан, 21К5","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+21%D0%9A5&totalArea=45.2&roomsCount=2&offerId=312120809&floor=floorOther&repairType=repairTypeEuro",1973,9,2.64,"Другие",8,"8 пассажирских",285,"Нет","Нет","Да","Нет",559,2308,2344,"Генерала Тюленева","Тёплый Стан","Тютчевская",559,"Генерала Тюленева",2308,"Тёплый Стан",1749,1.6062,144386.751338563,14051,1,0.557883855460156,1,"318"
240750,"2023-07-01","240 750 ₽/м²",35,"Москва, улица Теплый Стан, 21К5","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+21%D0%9A5&totalArea=45.2&roomsCount=2&offerId=312120809&floor=floorOther&repairType=repairTypeEuro",1973,9,2.64,"Другие",8,"8 пассажирских",285,"Нет","Нет","Да","Нет",559,2308,2344,"Генерала Тюленева","Тёплый Стан","Тютчевская",559,"Генерала Тюленева",2308,"Тёплый Стан",1749,1.6062,149887.934254763,9180,1,0.557883855460156,1,"319"
241912,"2023-08-01","241 912 ₽/м²",35,"Москва, улица Теплый Стан, 21К5","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+21%D0%9A5&totalArea=45.2&roomsCount=2&offerId=312120809&floor=floorOther&repairType=repairTypeEuro",1973,9,2.64,"Другие",8,"8 пассажирских",285,"Нет","Нет","Да","Нет",559,2308,2344,"Генерала Тюленева","Тёплый Стан","Тютчевская",559,"Генерала Тюленева",2308,"Тёплый Стан",1749,1.6062,150611.380899016,11598,1,0.557883855460156,1,"320"
247137,"2023-09-01","247 137 ₽/м²",35,"Москва, улица Теплый Стан, 21К5","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+21%D0%9A5&totalArea=45.2&roomsCount=2&offerId=312120809&floor=floorOther&repairType=repairTypeEuro",1973,9,2.64,"Другие",8,"8 пассажирских",285,"Нет","Нет","Да","Нет",559,2308,2344,"Генерала Тюленева","Тёплый Стан","Тютчевская",559,"Генерала Тюленева",2308,"Тёплый Стан",1749,1.6539,149426.809359695,10264,1,0.557883855460156,1,"321"
243565,"2023-10-01","243 565 ₽/м²",35,"Москва, улица Теплый Стан, 21К5","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+21%D0%9A5&totalArea=45.2&roomsCount=2&offerId=312120809&floor=floorOther&repairType=repairTypeEuro",1973,9,2.64,"Другие",8,"8 пассажирских",285,"Нет","Нет","Да","Нет",559,2308,2344,"Генерала Тюленева","Тёплый Стан","Тютчевская",559,"Генерала Тюленева",2308,"Тёплый Стан",1749,1.6539,147267.065723442,14628,1,0.557883855460156,1,"322"
291796,"2023-11-01","291 796 ₽/м²",35,"Москва, улица Теплый Стан, 21К5","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+21%D0%9A5&totalArea=45.2&roomsCount=2&offerId=312120809&floor=floorOther&repairType=repairTypeEuro",1973,9,2.64,"Другие",8,"8 пассажирских",285,"Нет","Нет","Да","Нет",559,2308,2344,"Генерала Тюленева","Тёплый Стан","Тютчевская",559,"Генерала Тюленева",2308,"Тёплый Стан",1749,1.6539,176429.046496161,15790,1,0.557883855460156,1,"323"
312297,"2023-12-01","312 297 ₽/м²",35,"Москва, улица Теплый Стан, 21К5","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+21%D0%9A5&totalArea=45.2&roomsCount=2&offerId=312120809&floor=floorOther&repairType=repairTypeEuro",1973,9,2.64,"Другие",8,"8 пассажирских",285,"Нет","Нет","Да","Нет",559,2308,2344,"Генерала Тюленева","Тёплый Стан","Тютчевская",559,"Генерала Тюленева",2308,"Тёплый Стан",1749,1.7045,183219.125843356,13278,1,0.557883855460156,1,"324"
300586,"2024-01-01","300 586 ₽/м²",35,"Москва, улица Теплый Стан, 21К5","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+21%D0%9A5&totalArea=45.2&roomsCount=2&offerId=312120809&floor=floorOther&repairType=repairTypeEuro",1973,9,2.64,"Другие",8,"8 пассажирских",285,"Нет","Нет","Да","Нет",559,2308,2344,"Генерала Тюленева","Тёплый Стан","Тютчевская",559,"Генерала Тюленева",2308,"Тёплый Стан",1749,1.7045,176348.489293048,19351,1,0.557883855460156,1,"325"
287473,"2024-02-01","287 473 ₽/м²",35,"Москва, улица Теплый Стан, 21К5","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+21%D0%9A5&totalArea=45.2&roomsCount=2&offerId=312120809&floor=floorOther&repairType=repairTypeEuro",1973,9,2.64,"Другие",8,"8 пассажирских",285,"Нет","Нет","Да","Нет",559,2308,2344,"Генерала Тюленева","Тёплый Стан","Тютчевская",559,"Генерала Тюленева",2308,"Тёплый Стан",1749,1.7045,168655.324141977,15252,1,0.557883855460156,1,"326"
322282,"2024-03-01","322 282 ₽/м²",35,"Москва, улица Теплый Стан, 21К5","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+21%D0%9A5&totalArea=45.2&roomsCount=2&offerId=312120809&floor=floorOther&repairType=repairTypeEuro",1973,9,2.64,"Другие",8,"8 пассажирских",285,"Нет","Нет","Да","Нет",559,2308,2344,"Генерала Тюленева","Тёплый Стан","Тютчевская",559,"Генерала Тюленева",2308,"Тёплый Стан",1749,1.6694,193052.593746256,15879,1,0.557883855460156,1,"327"
327698,"2024-04-01","327 698 ₽/м²",35,"Москва, улица Теплый Стан, 21К5","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+21%D0%9A5&totalArea=45.2&roomsCount=2&offerId=312120809&floor=floorOther&repairType=repairTypeEuro",1973,9,2.64,"Другие",8,"8 пассажирских",285,"Нет","Нет","Да","Нет",559,2308,2344,"Генерала Тюленева","Тёплый Стан","Тютчевская",559,"Генерала Тюленева",2308,"Тёплый Стан",1749,1.6694,196296.87312807,10367,1,0.557883855460156,1,"328"
342741,"2024-05-01","342 741 ₽/м²",35,"Москва, улица Теплый Стан, 21К5","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+21%D0%9A5&totalArea=45.2&roomsCount=2&offerId=312120809&floor=floorOther&repairType=repairTypeEuro",1973,9,2.64,"Другие",8,"8 пассажирских",285,"Нет","Нет","Да","Нет",559,2308,2344,"Генерала Тюленева","Тёплый Стан","Тютчевская",559,"Генерала Тюленева",2308,"Тёплый Стан",1749,1.6694,205307.895052115,12641,1,0.557883855460156,1,"329"
338729,"2024-06-01","338 729 ₽/м²",35,"Москва, улица Теплый Стан, 21К5","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+21%D0%9A5&totalArea=45.2&roomsCount=2&offerId=312120809&floor=floorOther&repairType=repairTypeEuro",1973,9,2.64,"Другие",8,"8 пассажирских",285,"Нет","Нет","Да","Нет",559,2308,2344,"Генерала Тюленева","Тёплый Стан","Тютчевская",559,"Генерала Тюленева",2308,"Тёплый Стан",1749,1.7547,193040.975665356,21350,1,0.557883855460156,1,"330"
340645,"2024-07-01","340 645 ₽/м²",35,"Москва, улица Теплый Стан, 21К5","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+21%D0%9A5&totalArea=45.2&roomsCount=2&offerId=312120809&floor=floorOther&repairType=repairTypeEuro",1973,9,2.64,"Другие",8,"8 пассажирских",285,"Нет","Нет","Да","Нет",559,2308,2344,"Генерала Тюленева","Тёплый Стан","Тютчевская",559,"Генерала Тюленева",2308,"Тёплый Стан",1749,1.7547,194132.900210862,14210,1,0.557883855460156,1,"331"
293557,"2024-08-01","293 557 ₽/м²",35,"Москва, улица Теплый Стан, 21К5","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+21%D0%9A5&totalArea=45.2&roomsCount=2&offerId=312120809&floor=floorOther&repairType=repairTypeEuro",1973,9,2.64,"Другие",8,"8 пассажирских",285,"Нет","Нет","Да","Нет",559,2308,2344,"Генерала Тюленева","Тёплый Стан","Тютчевская",559,"Генерала Тюленева",2308,"Тёплый Стан",1749,1.7547,167297.543739671,28204,1,0.557883855460156,1,"332"
295582,"2024-09-01","295 582 ₽/м²",35,"Москва, улица Теплый Стан, 21К5","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+21%D0%9A5&totalArea=45.2&roomsCount=2&offerId=312120809&floor=floorOther&repairType=repairTypeEuro",1973,9,2.64,"Другие",8,"8 пассажирских",285,"Нет","Нет","Да","Нет",559,2308,2344,"Генерала Тюленева","Тёплый Стан","Тютчевская",559,"Генерала Тюленева",2308,"Тёплый Стан",1749,1.6769,176266.921104419,78510,1,0.557883855460156,1,"333"
281679,"2024-10-01","281 679 ₽/м²",35,"Москва, улица Теплый Стан, 21К5","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+21%D0%9A5&totalArea=45.2&roomsCount=2&offerId=312120809&floor=floorOther&repairType=repairTypeEuro",1973,9,2.64,"Другие",8,"8 пассажирских",285,"Нет","Нет","Да","Нет",559,2308,2344,"Генерала Тюленева","Тёплый Стан","Тютчевская",559,"Генерала Тюленева",2308,"Тёплый Стан",1749,1.6769,167976.027193035,19733,1,0.557883855460156,1,"334"
272898,"2024-11-01","272 898 ₽/м²",35,"Москва, улица Теплый Стан, 21К5","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+21%D0%9A5&totalArea=45.2&roomsCount=2&offerId=312120809&floor=floorOther&repairType=repairTypeEuro",1973,9,2.64,"Другие",8,"8 пассажирских",285,"Нет","Нет","Да","Нет",559,2308,2344,"Генерала Тюленева","Тёплый Стан","Тютчевская",559,"Генерала Тюленева",2308,"Тёплый Стан",1749,1.6769,162739.578985032,17202,1,0.557883855460156,1,"335"
289829,"2024-12-01","289 829 ₽/м²",35,"Москва, улица Теплый Стан, 21К5","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+21%D0%9A5&totalArea=45.2&roomsCount=2&offerId=312120809&floor=floorOther&repairType=repairTypeEuro",1973,9,2.64,"Другие",8,"8 пассажирских",285,"Нет","Нет","Да","Нет",559,2308,2344,"Генерала Тюленева","Тёплый Стан","Тютчевская",559,"Генерала Тюленева",2308,"Тёплый Стан",1749,1.6248,178378.261939931,38138,1,0.557883855460156,1,"336"
300534,"2025-01-01","300 534 ₽/м²",35,"Москва, улица Теплый Стан, 21К5","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+21%D0%9A5&totalArea=45.2&roomsCount=2&offerId=312120809&floor=floorOther&repairType=repairTypeEuro",1973,9,2.64,"Другие",8,"8 пассажирских",285,"Нет","Нет","Да","Нет",559,2308,2344,"Генерала Тюленева","Тёплый Стан","Тютчевская",559,"Генерала Тюленева",2308,"Тёплый Стан",1749,1.6248,184966.765140325,20747,1,0.557883855460156,1,"337"
313996,"2025-02-01","313 996 ₽/м²",35,"Москва, улица Теплый Стан, 21К5","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+21%D0%9A5&totalArea=45.2&roomsCount=2&offerId=312120809&floor=floorOther&repairType=repairTypeEuro",1973,9,2.64,"Другие",8,"8 пассажирских",285,"Нет","Нет","Да","Нет",559,2308,2344,"Генерала Тюленева","Тёплый Стан","Тютчевская",559,"Генерала Тюленева",2308,"Тёплый Стан",1749,1.6248,193252.092565239,15638,1,0.557883855460156,1,"338"
204545,"2020-03-01","204 545 ₽/м²",36,"Москва, улица Теплый Стан, 12К1","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+12%D0%9A1&totalArea=38.5&roomsCount=2&offerId=310625201&floor=floorOther&repairType=repairTypeCosmetic",1975,14,2.64,"Другие",1,"2 пассажирских",97,"Нет","Нет","Да","Нет",595,2180,3557,"Генерала Тюленева","Тёплый Стан","Коньково",595,"Генерала Тюленева",2180,"Тёплый Стан",1585,1,204545,145,1,0.394947990138893,1,"339"
204545,"2020-04-01","204 545 ₽/м²",36,"Москва, улица Теплый Стан, 12К1","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+12%D0%9A1&totalArea=38.5&roomsCount=2&offerId=310625201&floor=floorOther&repairType=repairTypeCosmetic",1975,14,2.64,"Другие",1,"2 пассажирских",97,"Нет","Нет","Да","Нет",595,2180,3557,"Генерала Тюленева","Тёплый Стан","Коньково",595,"Генерала Тюленева",2180,"Тёплый Стан",1585,1,204545,104,1,0.394947990138893,1,"340"
212121,"2020-08-01","212 121 ₽/м²",36,"Москва, улица Теплый Стан, 12К1","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+12%D0%9A1&totalArea=38.5&roomsCount=2&offerId=310625201&floor=floorOther&repairType=repairTypeCosmetic",1975,14,2.64,"Другие",1,"2 пассажирских",97,"Нет","Нет","Да","Нет",595,2180,3557,"Генерала Тюленева","Тёплый Стан","Коньково",595,"Генерала Тюленева",2180,"Тёплый Стан",1585,1,212121,231,1,0.394947990138893,1,"341"
216667,"2020-09-01","216 667 ₽/м²",36,"Москва, улица Теплый Стан, 12К1","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+12%D0%9A1&totalArea=38.5&roomsCount=2&offerId=310625201&floor=floorOther&repairType=repairTypeCosmetic",1975,14,2.64,"Другие",1,"2 пассажирских",97,"Нет","Нет","Да","Нет",595,2180,3557,"Генерала Тюленева","Тёплый Стан","Коньково",595,"Генерала Тюленева",2180,"Тёплый Стан",1585,1.1582,187072.180970471,165,1,0.394947990138893,1,"342"
216130,"2020-10-01","216 130 ₽/м²",36,"Москва, улица Теплый Стан, 12К1","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+12%D0%9A1&totalArea=38.5&roomsCount=2&offerId=310625201&floor=floorOther&repairType=repairTypeCosmetic",1975,14,2.64,"Другие",1,"2 пассажирских",97,"Нет","Нет","Да","Нет",595,2180,3557,"Генерала Тюленева","Тёплый Стан","Коньково",595,"Генерала Тюленева",2180,"Тёплый Стан",1585,1.1582,186608.530478328,171,1,0.394947990138893,1,"343"
223342,"2020-11-01","223 342 ₽/м²",36,"Москва, улица Теплый Стан, 12К1","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+12%D0%9A1&totalArea=38.5&roomsCount=2&offerId=310625201&floor=floorOther&repairType=repairTypeCosmetic",1975,14,2.64,"Другие",1,"2 пассажирских",97,"Нет","Нет","Да","Нет",595,2180,3557,"Генерала Тюленева","Тёплый Стан","Коньково",595,"Генерала Тюленева",2180,"Тёплый Стан",1585,1.1582,192835.434294595,1252,1,0.394947990138893,1,"344"
241919,"2020-12-01","241 919 ₽/м²",36,"Москва, улица Теплый Стан, 12К1","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+12%D0%9A1&totalArea=38.5&roomsCount=2&offerId=310625201&floor=floorOther&repairType=repairTypeCosmetic",1975,14,2.64,"Другие",1,"2 пассажирских",97,"Нет","Нет","Да","Нет",595,2180,3557,"Генерала Тюленева","Тёплый Стан","Коньково",595,"Генерала Тюленева",2180,"Тёплый Стан",1585,1.2571,192442.128708933,3965,1,0.394947990138893,1,"345"
239899,"2021-01-01","239 899 ₽/м²",36,"Москва, улица Теплый Стан, 12К1","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+12%D0%9A1&totalArea=38.5&roomsCount=2&offerId=310625201&floor=floorOther&repairType=repairTypeCosmetic",1975,14,2.64,"Другие",1,"2 пассажирских",97,"Нет","Нет","Да","Нет",595,2180,3557,"Генерала Тюленева","Тёплый Стан","Коньково",595,"Генерала Тюленева",2180,"Тёплый Стан",1585,1.2571,190835.255747355,4242,1,0.394947990138893,1,"346"
239899,"2021-02-01","239 899 ₽/м²",36,"Москва, улица Теплый Стан, 12К1","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+12%D0%9A1&totalArea=38.5&roomsCount=2&offerId=310625201&floor=floorOther&repairType=repairTypeCosmetic",1975,14,2.64,"Другие",1,"2 пассажирских",97,"Нет","Нет","Да","Нет",595,2180,3557,"Генерала Тюленева","Тёплый Стан","Коньково",595,"Генерала Тюленева",2180,"Тёплый Стан",1585,1.2571,190835.255747355,2360,1,0.394947990138893,1,"347"
250653,"2021-04-01","250 653 ₽/м²",36,"Москва, улица Теплый Стан, 12К1","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+12%D0%9A1&totalArea=38.5&roomsCount=2&offerId=310625201&floor=floorOther&repairType=repairTypeCosmetic",1975,14,2.64,"Другие",1,"2 пассажирских",97,"Нет","Нет","Да","Нет",595,2180,3557,"Генерала Тюленева","Тёплый Стан","Коньково",595,"Генерала Тюленева",2180,"Тёплый Стан",1585,1.2571,199389.865563599,4886,1,0.394947990138893,1,"348"
266667,"2021-07-01","266 667 ₽/м²",36,"Москва, улица Теплый Стан, 12К1","https://www.cian.ru/kalkulator-nedvizhimosti/?address=%D0%9C%D0%BE%D1%81%D0%BA%D0%B2%D0%B0%2C+%D1%83%D0%BB%D0%B8%D1%86%D0%B0+%D0%A2%D0%B5%D0%BF%D0%BB%D1%8B%D0%B9+%D0%A1%D1%82%D0%B0%D0%BD%2C+12%D0%9A1&totalArea=38.5&roomsCount=2&offerId=310625201&floor=floorOther&repairType=repairTypeCosmetic",1975,14,2.64,"Другие",1,"2 пассажирских",97,"Нет","Нет","Да","Нет",595,2180,3557,"Генерала Тюленева","Тёплый Стан","Коньково",595,"Генерала Тюленева",2180,"Тёплый Стан",1585,1.2571,212128.708933259,15217,1,0.394947990138893,1,"349"
